"cdlinhaquadrohorario","cdlinha","cdlinhaquadrohorariohora","desentido","dediasemana","hrhorario"
7015,1846,389112,IDA,SEX,07:00:00 -0300
7015,1846,389113,IDA,SAB,07:00:00 -0300
7015,1846,389114,IDA,DOM,07:00:00 -0300
7015,1846,389115,VOLTA,SEG,05:30:00 -0300
7015,1846,389116,VOLTA,TER,05:30:00 -0300
7015,1846,389117,VOLTA,QUA,05:30:00 -0300
7015,1846,389118,VOLTA,QUI,05:30:00 -0300
7015,1846,389119,VOLTA,SEX,05:30:00 -0300
7015,1846,389120,VOLTA,SAB,05:30:00 -0300
7015,1846,389121,VOLTA,DOM,06:30:00 -0300
7015,1846,389122,IDA,SEG,08:00:00 -0300
7015,1846,389123,IDA,TER,08:00:00 -0300
7015,1846,389124,IDA,QUA,08:00:00 -0300
7015,1846,389125,IDA,QUI,08:00:00 -0300
7015,1846,389126,IDA,SEX,08:00:00 -0300
7015,1846,389127,IDA,SAB,08:00:00 -0300
7015,1846,389128,IDA,DOM,08:00:00 -0300
7015,1846,389129,VOLTA,SEG,06:15:00 -0300
7015,1846,389130,VOLTA,TER,06:15:00 -0300
7015,1846,389131,VOLTA,QUA,06:15:00 -0300
7015,1846,389132,VOLTA,QUI,06:15:00 -0300
7015,1846,389133,VOLTA,SEX,06:15:00 -0300
7015,1846,389134,VOLTA,SAB,06:15:00 -0300
7015,1846,389135,VOLTA,DOM,07:30:00 -0300
7015,1846,389136,IDA,SEG,09:00:00 -0300
7015,1846,389137,IDA,TER,09:00:00 -0300
7015,1846,389138,IDA,QUA,09:00:00 -0300
7015,1846,389139,IDA,QUI,09:00:00 -0300
7015,1846,389140,IDA,SEX,09:00:00 -0300
7015,1846,389141,IDA,SAB,09:00:00 -0300
7015,1846,389142,IDA,DOM,09:00:00 -0300
7015,1846,389143,VOLTA,SEG,06:30:00 -0300
7015,1846,389144,VOLTA,TER,06:30:00 -0300
7015,1846,389145,VOLTA,QUA,06:30:00 -0300
7015,1846,389146,VOLTA,QUI,06:30:00 -0300
7015,1846,389147,VOLTA,SEX,06:30:00 -0300
7015,1846,389148,VOLTA,SAB,06:30:00 -0300
7015,1846,389149,VOLTA,DOM,08:30:00 -0300
7015,1846,389150,IDA,SEG,10:00:00 -0300
7015,1846,389151,IDA,TER,10:00:00 -0300
7015,1846,389152,IDA,QUA,10:00:00 -0300
7015,1846,389153,IDA,QUI,10:00:00 -0300
7015,1846,389154,IDA,SEX,10:00:00 -0300
7015,1846,389155,IDA,SAB,10:00:00 -0300
7015,1846,389156,IDA,DOM,10:00:00 -0300
7015,1846,389157,VOLTA,SEG,07:15:00 -0300
7015,1846,389158,VOLTA,TER,07:15:00 -0300
7015,1846,389159,VOLTA,QUA,07:15:00 -0300
7015,1846,389160,VOLTA,QUI,07:15:00 -0300
7015,1846,389161,VOLTA,SEX,07:15:00 -0300
7015,1846,389162,VOLTA,SAB,07:15:00 -0300
7015,1846,389163,VOLTA,DOM,09:30:00 -0300
7015,1846,389164,IDA,SEG,11:00:00 -0300
7015,1846,389165,IDA,TER,11:00:00 -0300
7015,1846,389166,IDA,QUA,11:00:00 -0300
7015,1846,389167,IDA,QUI,11:00:00 -0300
7015,1846,389168,IDA,SEX,11:00:00 -0300
7015,1846,389169,IDA,SAB,11:00:00 -0300
7015,1846,389170,IDA,DOM,11:00:00 -0300
7015,1846,389171,VOLTA,SEG,07:30:00 -0300
7015,1846,389172,VOLTA,TER,07:30:00 -0300
7015,1846,389173,VOLTA,QUA,07:30:00 -0300
7015,1846,389174,VOLTA,QUI,07:30:00 -0300
7015,1846,389175,VOLTA,SEX,07:30:00 -0300
7015,1846,389176,VOLTA,SAB,07:30:00 -0300
7015,1846,389177,VOLTA,DOM,10:30:00 -0300
7015,1846,389178,IDA,SEG,12:00:00 -0300
7015,1846,389179,IDA,TER,12:00:00 -0300
7015,1846,389180,IDA,QUA,12:00:00 -0300
7015,1846,389181,IDA,QUI,12:00:00 -0300
7015,1846,389182,IDA,SEX,12:00:00 -0300
7015,1846,389183,IDA,SAB,12:00:00 -0300
7015,1846,389184,IDA,DOM,12:00:00 -0300
7015,1846,389185,VOLTA,SEG,08:15:00 -0300
7015,1846,389186,VOLTA,TER,08:15:00 -0300
7015,1846,389187,VOLTA,QUA,08:15:00 -0300
7015,1846,389188,VOLTA,QUI,08:15:00 -0300
7015,1846,389189,VOLTA,SEX,08:15:00 -0300
7015,1846,389190,VOLTA,SAB,08:15:00 -0300
7015,1846,389191,VOLTA,DOM,11:30:00 -0300
7015,1846,389192,IDA,SEG,13:00:00 -0300
7015,1846,389193,IDA,TER,13:00:00 -0300
7015,1846,389194,IDA,QUA,13:00:00 -0300
7015,1846,389195,IDA,QUI,13:00:00 -0300
7015,1846,389196,IDA,SEX,13:00:00 -0300
7015,1846,389197,IDA,SAB,13:00:00 -0300
7015,1846,389198,IDA,DOM,13:00:00 -0300
7015,1846,389199,VOLTA,SEG,08:30:00 -0300
7015,1846,389200,VOLTA,TER,08:30:00 -0300
7015,1846,389201,VOLTA,QUA,08:30:00 -0300
7015,1846,389202,VOLTA,QUI,08:30:00 -0300
7015,1846,389203,VOLTA,SEX,08:30:00 -0300
7015,1846,389204,VOLTA,SAB,08:30:00 -0300
7015,1846,389205,VOLTA,DOM,12:30:00 -0300
7015,1846,389206,IDA,SEG,14:00:00 -0300
7015,1846,389207,IDA,TER,14:00:00 -0300
7015,1846,389208,IDA,QUA,14:00:00 -0300
7015,1846,389209,IDA,QUI,14:00:00 -0300
7015,1846,389210,IDA,SEX,14:00:00 -0300
7015,1846,389211,IDA,SAB,14:00:00 -0300
7015,1846,389212,IDA,DOM,14:00:00 -0300
7015,1846,389213,VOLTA,SEG,09:30:00 -0300
7015,1846,389214,VOLTA,TER,09:30:00 -0300
7015,1846,389215,VOLTA,QUA,09:30:00 -0300
7015,1846,389216,VOLTA,QUI,09:30:00 -0300
7015,1846,389217,VOLTA,SEX,09:30:00 -0300
7015,1846,389218,VOLTA,SAB,09:30:00 -0300
7015,1846,389219,VOLTA,DOM,13:30:00 -0300
7015,1846,389220,IDA,SEG,15:00:00 -0300
7015,1846,389221,IDA,TER,15:00:00 -0300
7015,1846,389222,IDA,QUA,15:00:00 -0300
7015,1846,389223,IDA,QUI,15:00:00 -0300
7015,1846,389224,IDA,SEX,15:00:00 -0300
7015,1846,389225,IDA,SAB,15:00:00 -0300
7015,1846,389226,IDA,DOM,15:00:00 -0300
7015,1846,389227,VOLTA,SEG,10:30:00 -0300
7015,1846,389228,VOLTA,TER,10:30:00 -0300
7015,1846,389229,VOLTA,QUA,10:30:00 -0300
7015,1846,389230,VOLTA,QUI,10:30:00 -0300
7015,1846,389231,VOLTA,SEX,10:30:00 -0300
7015,1846,389232,VOLTA,SAB,10:30:00 -0300
7015,1846,389233,VOLTA,DOM,14:30:00 -0300
7015,1846,389234,IDA,SEG,16:00:00 -0300
7015,1846,389235,IDA,TER,16:00:00 -0300
7015,1846,389236,IDA,QUA,16:00:00 -0300
7015,1846,389237,IDA,QUI,16:00:00 -0300
7015,1846,389238,IDA,SEX,16:00:00 -0300
7015,1846,389239,IDA,SAB,16:00:00 -0300
7015,1846,389240,IDA,DOM,16:00:00 -0300
7015,1846,389241,VOLTA,SEG,11:30:00 -0300
7015,1846,389242,VOLTA,TER,11:30:00 -0300
7015,1846,389243,VOLTA,QUA,11:30:00 -0300
7015,1846,389244,VOLTA,QUI,11:30:00 -0300
7015,1846,389245,VOLTA,SEX,11:30:00 -0300
7015,1846,389246,VOLTA,SAB,11:30:00 -0300
7015,1846,389247,VOLTA,DOM,15:30:00 -0300
7015,1846,389248,IDA,SEG,16:45:00 -0300
7015,1846,389249,IDA,TER,16:45:00 -0300
7015,1846,389250,IDA,QUA,16:45:00 -0300
7015,1846,389251,IDA,QUI,16:45:00 -0300
7015,1846,389252,IDA,SEX,16:45:00 -0300
7015,1846,389253,IDA,SAB,16:45:00 -0300
7015,1846,389254,IDA,DOM,17:00:00 -0300
7015,1846,389255,VOLTA,SEG,12:30:00 -0300
7015,1846,389256,VOLTA,TER,12:30:00 -0300
7015,1846,389257,VOLTA,QUA,12:30:00 -0300
7015,1846,389258,VOLTA,QUI,12:30:00 -0300
7015,1846,389259,VOLTA,SEX,12:30:00 -0300
7015,1846,389260,VOLTA,SAB,12:30:00 -0300
7015,1846,389261,VOLTA,DOM,16:30:00 -0300
7015,1846,389262,IDA,SEG,17:00:00 -0300
7015,1846,389263,IDA,TER,17:00:00 -0300
7015,1846,389264,IDA,QUA,17:00:00 -0300
7015,1846,389265,IDA,QUI,17:00:00 -0300
7015,1846,389266,IDA,SEX,17:00:00 -0300
7015,1846,389267,IDA,SAB,17:00:00 -0300
7015,1846,389268,IDA,DOM,18:00:00 -0300
7015,1846,389269,VOLTA,SEG,13:30:00 -0300
7015,1846,389270,VOLTA,TER,13:30:00 -0300
7015,1846,389271,VOLTA,QUA,13:30:00 -0300
7015,1846,389272,VOLTA,QUI,13:30:00 -0300
7015,1846,389273,VOLTA,SEX,13:30:00 -0300
7015,1846,389274,VOLTA,SAB,13:30:00 -0300
7015,1846,389275,VOLTA,DOM,17:30:00 -0300
7015,1846,389276,IDA,SEG,17:45:00 -0300
7015,1846,389277,IDA,TER,17:45:00 -0300
7015,1846,389278,IDA,QUA,17:45:00 -0300
7015,1846,389279,IDA,QUI,17:45:00 -0300
7015,1846,389280,IDA,SEX,17:45:00 -0300
7015,1846,389281,IDA,SAB,17:45:00 -0300
7015,1846,389282,VOLTA,SEG,14:30:00 -0300
7015,1846,389283,VOLTA,TER,14:30:00 -0300
7015,1846,389284,VOLTA,QUA,14:30:00 -0300
7015,1846,389285,VOLTA,QUI,14:30:00 -0300
7015,1846,389286,VOLTA,SEX,14:30:00 -0300
7015,1846,389287,VOLTA,SAB,14:30:00 -0300
7015,1846,389288,IDA,SEG,18:00:00 -0300
7015,1846,389289,IDA,TER,18:00:00 -0300
7015,1846,389290,IDA,QUA,18:00:00 -0300
7015,1846,389291,IDA,QUI,18:00:00 -0300
7015,1846,389292,IDA,SEX,18:00:00 -0300
7015,1846,389293,IDA,SAB,18:00:00 -0300
7015,1846,389294,VOLTA,SEG,15:30:00 -0300
7015,1846,389295,VOLTA,TER,15:30:00 -0300
7015,1846,389296,VOLTA,QUA,15:30:00 -0300
7015,1846,389297,VOLTA,QUI,15:30:00 -0300
7015,1846,389298,VOLTA,SEX,15:30:00 -0300
7015,1846,389299,VOLTA,SAB,15:30:00 -0300
7015,1846,389300,IDA,SEG,19:00:00 -0300
7015,1846,389301,IDA,TER,19:00:00 -0300
7015,1846,389302,IDA,QUA,19:00:00 -0300
7015,1846,389303,IDA,QUI,19:00:00 -0300
7015,1846,389304,IDA,SEX,19:00:00 -0300
7015,1846,389305,IDA,SAB,19:00:00 -0300
7015,1846,389306,VOLTA,SEG,16:30:00 -0300
7015,1846,389307,VOLTA,TER,16:30:00 -0300
7015,1846,389308,VOLTA,QUA,16:30:00 -0300
7015,1846,389309,VOLTA,QUI,16:30:00 -0300
7015,1846,389310,VOLTA,SEX,16:30:00 -0300
7015,1846,389311,VOLTA,SAB,16:30:00 -0300
7015,1846,389312,VOLTA,SEG,17:30:00 -0300
7015,1846,389313,VOLTA,TER,17:30:00 -0300
7015,1846,389314,VOLTA,QUA,17:30:00 -0300
7015,1846,389315,VOLTA,QUI,17:30:00 -0300
7015,1846,389316,VOLTA,SEX,17:30:00 -0300
7015,1846,389317,VOLTA,SAB,17:30:00 -0300
7016,1800,389318,IDA,SEG,11:00:00 -0300
7016,1800,389319,IDA,TER,11:00:00 -0300
7016,1800,389320,IDA,QUA,11:00:00 -0300
7016,1800,389321,IDA,QUI,11:00:00 -0300
7016,1800,389322,IDA,SEX,11:00:00 -0300
7016,1800,389323,IDA,SAB,11:00:00 -0300
7016,1800,389324,IDA,DOM,11:00:00 -0300
7016,1800,389325,VOLTA,SEG,05:30:00 -0300
7016,1800,389326,VOLTA,TER,05:30:00 -0300
7016,1800,389327,VOLTA,QUA,05:30:00 -0300
7016,1800,389328,VOLTA,QUI,05:30:00 -0300
7016,1800,389329,VOLTA,SEX,05:30:00 -0300
7016,1800,389330,VOLTA,SAB,05:30:00 -0300
7016,1800,389331,VOLTA,DOM,06:30:00 -0300
7016,1800,389332,IDA,SEG,12:10:00 -0300
7016,1800,389333,IDA,TER,12:10:00 -0300
7016,1800,389334,IDA,QUA,12:10:00 -0300
7016,1800,389335,IDA,QUI,12:10:00 -0300
7016,1800,389336,IDA,SEX,12:10:00 -0300
7016,1800,389337,IDA,SAB,12:10:00 -0300
7016,1800,389338,VOLTA,SEG,06:00:00 -0300
7016,1800,389339,VOLTA,TER,06:00:00 -0300
7016,1800,389340,VOLTA,QUA,06:00:00 -0300
7016,1800,389341,VOLTA,QUI,06:00:00 -0300
7016,1800,389342,VOLTA,SEX,06:00:00 -0300
7016,1800,389343,VOLTA,SAB,06:00:00 -0300
7019,1820,389368,IDA,SEG,12:00:00 -0300
7019,1820,389369,IDA,TER,12:00:00 -0300
7019,1820,389370,IDA,QUA,12:00:00 -0300
7019,1820,389371,IDA,QUI,12:00:00 -0300
7019,1820,389372,IDA,SEX,12:00:00 -0300
7019,1820,389373,IDA,SAB,12:00:00 -0300
7019,1820,389374,VOLTA,SEG,17:00:00 -0300
7019,1820,389375,VOLTA,TER,17:00:00 -0300
7019,1820,389376,VOLTA,QUA,17:00:00 -0300
7019,1820,389377,VOLTA,QUI,17:00:00 -0300
7019,1820,389378,VOLTA,SEX,17:00:00 -0300
7019,1820,389379,VOLTA,SAB,17:00:00 -0300
7021,1817,389418,IDA,SEG,10:40:00 -0300
7021,1817,389419,IDA,TER,10:40:00 -0300
7021,1817,389420,IDA,QUA,10:40:00 -0300
7021,1817,389421,IDA,QUI,10:40:00 -0300
7021,1817,389422,IDA,SEX,10:40:00 -0300
7021,1817,389423,IDA,SAB,10:40:00 -0300
7021,1817,389424,VOLTA,SEG,06:00:00 -0300
7021,1817,389425,VOLTA,TER,06:00:00 -0300
7021,1817,389426,VOLTA,QUA,06:00:00 -0300
7021,1817,389427,VOLTA,QUI,06:00:00 -0300
7021,1817,389428,VOLTA,SEX,06:00:00 -0300
7021,1817,389429,VOLTA,SAB,06:00:00 -0300
7021,1817,389430,IDA,SEG,11:35:00 -0300
7021,1817,389431,IDA,TER,11:35:00 -0300
7021,1817,389432,IDA,QUA,11:35:00 -0300
7021,1817,389433,IDA,QUI,11:35:00 -0300
7021,1817,389434,IDA,SEX,11:35:00 -0300
7021,1817,389435,IDA,SAB,11:35:00 -0300
7021,1817,389436,VOLTA,SEG,06:20:00 -0300
7021,1817,389437,VOLTA,TER,06:20:00 -0300
7021,1817,389438,VOLTA,QUA,06:20:00 -0300
7021,1817,389439,VOLTA,QUI,06:20:00 -0300
7021,1817,389440,VOLTA,SEX,06:20:00 -0300
7021,1817,389441,VOLTA,SAB,06:20:00 -0300
7021,1817,389442,IDA,SEG,15:40:00 -0300
7021,1817,389443,IDA,TER,15:40:00 -0300
7021,1817,389444,IDA,QUA,15:40:00 -0300
7021,1817,389445,IDA,QUI,15:40:00 -0300
7021,1817,389446,IDA,SEX,15:40:00 -0300
7021,1817,389447,IDA,SAB,15:40:00 -0300
7021,1817,389448,VOLTA,SEG,13:00:00 -0300
7021,1817,389449,VOLTA,TER,13:00:00 -0300
7021,1817,389450,VOLTA,QUA,13:00:00 -0300
7021,1817,389451,VOLTA,QUI,13:00:00 -0300
7021,1817,389452,VOLTA,SEX,13:00:00 -0300
7021,1817,389453,VOLTA,SAB,13:00:00 -0300
7021,1817,389454,IDA,SEG,17:35:00 -0300
7021,1817,389455,IDA,TER,17:35:00 -0300
7021,1817,389456,IDA,QUA,17:35:00 -0300
7021,1817,389457,IDA,QUI,17:35:00 -0300
7021,1817,389458,IDA,SEX,17:35:00 -0300
7021,1817,389459,IDA,SAB,17:35:00 -0300
7021,1817,389460,VOLTA,SEG,14:15:00 -0300
7021,1817,389461,VOLTA,TER,14:15:00 -0300
7021,1817,389462,VOLTA,QUA,14:15:00 -0300
7021,1817,389463,VOLTA,QUI,14:15:00 -0300
7021,1817,389464,VOLTA,SEX,14:15:00 -0300
7021,1817,389465,VOLTA,SAB,14:15:00 -0300
7022,1810,389466,IDA,SEG,06:00:00 -0300
7022,1810,389467,IDA,TER,06:00:00 -0300
7022,1810,389468,IDA,QUA,06:00:00 -0300
7022,1810,389469,IDA,QUI,06:00:00 -0300
7022,1810,389470,IDA,SEX,06:00:00 -0300
7022,1810,389471,IDA,SAB,06:00:00 -0300
7022,1810,389472,IDA,DOM,06:00:00 -0300
7022,1810,389473,VOLTA,SEG,05:30:00 -0300
7022,1810,389474,VOLTA,TER,05:30:00 -0300
7022,1810,389475,VOLTA,QUA,05:30:00 -0300
7022,1810,389476,VOLTA,QUI,05:30:00 -0300
7022,1810,389477,VOLTA,SEX,05:30:00 -0300
7022,1810,389478,VOLTA,SAB,05:30:00 -0300
7022,1810,389479,IDA,SEG,09:00:00 -0300
7022,1810,389480,IDA,TER,09:00:00 -0300
7022,1810,389481,IDA,QUA,09:00:00 -0300
7022,1810,389482,IDA,QUI,09:00:00 -0300
7022,1810,389483,IDA,SEX,09:00:00 -0300
7022,1810,389484,IDA,SAB,09:00:00 -0300
7022,1810,389485,VOLTA,SEG,06:00:00 -0300
7022,1810,389486,VOLTA,TER,06:00:00 -0300
7022,1810,389487,VOLTA,QUA,06:00:00 -0300
7022,1810,389488,VOLTA,QUI,06:00:00 -0300
7022,1810,389489,VOLTA,SEX,06:00:00 -0300
7022,1810,389490,VOLTA,SAB,06:00:00 -0300
7022,1810,389491,IDA,SEG,11:00:00 -0300
7022,1810,389492,IDA,TER,11:00:00 -0300
7022,1810,389493,IDA,QUA,11:00:00 -0300
7022,1810,389494,IDA,QUI,11:00:00 -0300
7022,1810,389495,IDA,SEX,11:00:00 -0300
7022,1810,389496,IDA,SAB,11:00:00 -0300
7022,1810,389497,VOLTA,SEG,06:30:00 -0300
7022,1810,389498,VOLTA,TER,06:30:00 -0300
7022,1810,389499,VOLTA,QUA,06:30:00 -0300
7022,1810,389500,VOLTA,QUI,06:30:00 -0300
7022,1810,389501,VOLTA,SEX,06:30:00 -0300
7022,1810,389502,VOLTA,SAB,06:30:00 -0300
7022,1810,389503,VOLTA,DOM,06:30:00 -0300
7022,1810,389504,IDA,SEG,12:10:00 -0300
7022,1810,389505,IDA,TER,12:10:00 -0300
7022,1810,389506,IDA,QUA,12:10:00 -0300
7022,1810,389507,IDA,QUI,12:10:00 -0300
7022,1810,389508,IDA,SEX,12:10:00 -0300
7022,1810,389509,IDA,SAB,12:10:00 -0300
7022,1810,389510,IDA,DOM,12:10:00 -0300
7022,1810,389511,VOLTA,SEG,08:00:00 -0300
7022,1810,389512,VOLTA,TER,08:00:00 -0300
7022,1810,389513,VOLTA,QUA,08:00:00 -0300
7022,1810,389514,VOLTA,QUI,08:00:00 -0300
7022,1810,389515,VOLTA,SEX,08:00:00 -0300
7022,1810,389516,VOLTA,SAB,08:00:00 -0300
7022,1810,389517,IDA,SEG,14:00:00 -0300
7022,1810,389518,IDA,TER,14:00:00 -0300
7022,1810,389519,IDA,QUA,14:00:00 -0300
7022,1810,389520,IDA,QUI,14:00:00 -0300
7022,1810,389521,IDA,SEX,14:00:00 -0300
7022,1810,389522,IDA,SAB,14:00:00 -0300
7022,1810,389523,IDA,DOM,14:00:00 -0300
7022,1810,389524,VOLTA,SEG,09:00:00 -0300
7022,1810,389525,VOLTA,TER,09:00:00 -0300
7022,1810,389526,VOLTA,QUA,09:00:00 -0300
7022,1810,389527,VOLTA,QUI,09:00:00 -0300
7022,1810,389528,VOLTA,SEX,09:00:00 -0300
7022,1810,389529,VOLTA,SAB,09:00:00 -0300
7022,1810,389530,VOLTA,DOM,09:00:00 -0300
7022,1810,389531,IDA,SEG,16:30:00 -0300
7022,1810,389532,IDA,TER,16:30:00 -0300
7022,1810,389533,IDA,QUA,16:30:00 -0300
7022,1810,389534,IDA,QUI,16:30:00 -0300
7022,1810,389535,IDA,SEX,16:30:00 -0300
7022,1810,389536,IDA,SAB,16:30:00 -0300
7022,1810,389537,VOLTA,SEG,12:00:00 -0300
7022,1810,389538,VOLTA,TER,12:00:00 -0300
7022,1810,389539,VOLTA,QUA,12:00:00 -0300
7022,1810,389540,VOLTA,QUI,12:00:00 -0300
7022,1810,389541,VOLTA,SEX,12:00:00 -0300
7022,1810,389542,VOLTA,SAB,12:00:00 -0300
7022,1810,389543,IDA,SEG,17:40:00 -0300
7022,1810,389544,IDA,TER,17:40:00 -0300
7022,1810,389545,IDA,QUA,17:40:00 -0300
7022,1810,389546,IDA,QUI,17:40:00 -0300
7022,1810,389547,IDA,SEX,17:40:00 -0300
7022,1810,389548,IDA,SAB,17:40:00 -0300
7022,1810,389549,VOLTA,SEG,16:00:00 -0300
7022,1810,389550,VOLTA,TER,16:00:00 -0300
7022,1810,389551,VOLTA,QUA,16:00:00 -0300
7022,1810,389552,VOLTA,QUI,16:00:00 -0300
7022,1810,389553,VOLTA,SEX,16:00:00 -0300
7022,1810,389554,VOLTA,SAB,16:00:00 -0300
7022,1810,389555,VOLTA,DOM,16:00:00 -0300
7023,1816,389556,IDA,SEG,13:00:00 -0300
7023,1816,389557,IDA,TER,13:00:00 -0300
7023,1816,389558,IDA,QUA,13:00:00 -0300
7023,1816,389559,IDA,QUI,13:00:00 -0300
7023,1816,389560,IDA,SEX,13:00:00 -0300
7023,1816,389561,IDA,SAB,13:00:00 -0300
7023,1816,389562,VOLTA,SEG,05:30:00 -0300
7023,1816,389563,VOLTA,TER,05:30:00 -0300
7023,1816,389564,VOLTA,QUA,05:30:00 -0300
7023,1816,389565,VOLTA,QUI,05:30:00 -0300
7023,1816,389566,VOLTA,SEX,05:30:00 -0300
7023,1816,389567,VOLTA,SAB,05:30:00 -0300
7023,1816,389568,IDA,SEG,14:00:00 -0300
7023,1816,389569,IDA,TER,14:00:00 -0300
7023,1816,389570,IDA,QUA,14:00:00 -0300
7023,1816,389571,IDA,QUI,14:00:00 -0300
7023,1816,389572,IDA,SEX,14:00:00 -0300
7023,1816,389573,IDA,SAB,14:00:00 -0300
7023,1816,389574,VOLTA,SEG,07:00:00 -0300
7023,1816,389575,VOLTA,TER,07:00:00 -0300
7023,1816,389576,VOLTA,QUA,07:00:00 -0300
7023,1816,389577,VOLTA,QUI,07:00:00 -0300
7023,1816,389578,VOLTA,SEX,07:00:00 -0300
7023,1816,389579,VOLTA,SAB,07:00:00 -0300
7025,1814,389580,IDA,SEG,05:00:00 -0300
7025,1814,389581,IDA,TER,05:00:00 -0300
7025,1814,389582,IDA,QUA,05:00:00 -0300
7025,1814,389583,IDA,QUI,05:00:00 -0300
7025,1814,389584,IDA,SEX,05:00:00 -0300
7025,1814,389585,IDA,SAB,05:00:00 -0300
7025,1814,389586,IDA,DOM,05:00:00 -0300
7025,1814,389587,VOLTA,SEG,06:00:00 -0300
7025,1814,389588,VOLTA,TER,06:00:00 -0300
7025,1814,389589,VOLTA,QUA,06:00:00 -0300
7025,1814,389590,VOLTA,QUI,06:00:00 -0300
7025,1814,389591,VOLTA,SEX,06:00:00 -0300
7025,1814,389592,VOLTA,SAB,06:00:00 -0300
7025,1814,389593,VOLTA,DOM,07:00:00 -0300
7025,1814,389594,IDA,SEG,05:50:00 -0300
7025,1814,389595,IDA,TER,05:50:00 -0300
7025,1814,389596,IDA,QUA,05:50:00 -0300
7025,1814,389597,IDA,QUI,05:50:00 -0300
7025,1814,389598,IDA,SEX,05:50:00 -0300
7025,1814,389599,IDA,SAB,05:50:00 -0300
7025,1814,389600,IDA,DOM,06:00:00 -0300
7025,1814,389601,VOLTA,SEG,06:50:00 -0300
7025,1814,389602,VOLTA,TER,06:50:00 -0300
7025,1814,389603,VOLTA,QUA,06:50:00 -0300
7025,1814,389604,VOLTA,QUI,06:50:00 -0300
7025,1814,389605,VOLTA,SEX,06:50:00 -0300
7025,1814,389606,VOLTA,SAB,06:50:00 -0300
7025,1814,389607,VOLTA,DOM,08:00:00 -0300
7025,1814,389608,IDA,SEG,06:40:00 -0300
7025,1814,389609,IDA,TER,06:40:00 -0300
7025,1814,389610,IDA,QUA,06:40:00 -0300
7025,1814,389611,IDA,QUI,06:40:00 -0300
7025,1814,389612,IDA,SEX,06:40:00 -0300
7025,1814,389613,IDA,SAB,06:40:00 -0300
7025,1814,389614,IDA,DOM,07:00:00 -0300
7025,1814,389615,VOLTA,SEG,07:40:00 -0300
7025,1814,389616,VOLTA,TER,07:40:00 -0300
7025,1814,389617,VOLTA,QUA,07:40:00 -0300
7025,1814,389618,VOLTA,QUI,07:40:00 -0300
7025,1814,389619,VOLTA,SEX,07:40:00 -0300
7025,1814,389620,VOLTA,SAB,07:40:00 -0300
7025,1814,389621,VOLTA,DOM,09:00:00 -0300
7025,1814,389622,IDA,SEG,07:30:00 -0300
7025,1814,389623,IDA,TER,07:30:00 -0300
7025,1814,389624,IDA,QUA,07:30:00 -0300
7025,1814,389625,IDA,QUI,07:30:00 -0300
7025,1814,389626,IDA,SEX,07:30:00 -0300
7025,1814,389627,IDA,SAB,07:30:00 -0300
7025,1814,389628,IDA,DOM,08:00:00 -0300
7025,1814,389629,VOLTA,SEG,08:30:00 -0300
7025,1814,389630,VOLTA,TER,08:30:00 -0300
7025,1814,389631,VOLTA,QUA,08:30:00 -0300
7025,1814,389632,VOLTA,QUI,08:30:00 -0300
7025,1814,389633,VOLTA,SEX,08:30:00 -0300
7025,1814,389634,VOLTA,SAB,08:30:00 -0300
7025,1814,389635,VOLTA,DOM,10:00:00 -0300
7025,1814,389636,IDA,SEG,08:20:00 -0300
7025,1814,389637,IDA,TER,08:20:00 -0300
7025,1814,389638,IDA,QUA,08:20:00 -0300
7025,1814,389639,IDA,QUI,08:20:00 -0300
7025,1814,389640,IDA,SEX,08:20:00 -0300
7025,1814,389641,IDA,SAB,08:20:00 -0300
7025,1814,389642,IDA,DOM,09:00:00 -0300
7025,1814,389643,VOLTA,SEG,09:20:00 -0300
7025,1814,389644,VOLTA,TER,09:20:00 -0300
7025,1814,389645,VOLTA,QUA,09:20:00 -0300
7025,1814,389646,VOLTA,QUI,09:20:00 -0300
7025,1814,389647,VOLTA,SEX,09:20:00 -0300
7025,1814,389648,VOLTA,SAB,09:20:00 -0300
7025,1814,389649,VOLTA,DOM,11:00:00 -0300
7025,1814,389650,IDA,SEG,09:10:00 -0300
7025,1814,389651,IDA,TER,09:10:00 -0300
7025,1814,389652,IDA,QUA,09:10:00 -0300
7025,1814,389653,IDA,QUI,09:10:00 -0300
7025,1814,389654,IDA,SEX,09:10:00 -0300
7025,1814,389655,IDA,SAB,09:10:00 -0300
7025,1814,389656,IDA,DOM,10:00:00 -0300
7025,1814,389657,VOLTA,SEG,10:10:00 -0300
7025,1814,389658,VOLTA,TER,10:10:00 -0300
7025,1814,389659,VOLTA,QUA,10:10:00 -0300
7025,1814,389660,VOLTA,QUI,10:10:00 -0300
7025,1814,389661,VOLTA,SEX,10:10:00 -0300
7025,1814,389662,VOLTA,SAB,10:10:00 -0300
7025,1814,389663,VOLTA,DOM,12:00:00 -0300
7025,1814,389664,IDA,SEG,10:00:00 -0300
7025,1814,389665,IDA,TER,10:00:00 -0300
7025,1814,389666,IDA,QUA,10:00:00 -0300
7025,1814,389667,IDA,QUI,10:00:00 -0300
7025,1814,389668,IDA,SEX,10:00:00 -0300
7025,1814,389669,IDA,SAB,10:00:00 -0300
7025,1814,389670,IDA,DOM,11:00:00 -0300
7025,1814,389671,VOLTA,SEG,11:00:00 -0300
7025,1814,389672,VOLTA,TER,11:00:00 -0300
7025,1814,389673,VOLTA,QUA,11:00:00 -0300
